Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-459.775	21.145689	-427.5	-487.4	120.0	120000	9.313226e-08	4.92303	-0.014258788	-3.549477	3.4836223	0.006419574	0.051299997	49.0	35.258472204208374
1	-450.6125	12.365549	-433.15	-470.95	120.0	240000	3.0267984e-08	1.6457661	-0.014681525	-0.35061264	3.4748416	0.0073693437	0.06905833	49.0	69.87605309486389
2	-463.0625	9.91144	-451.35	-480.65	120.0	360000	3.4924597e-09	1.3171837	-0.015256086	-0.075058505	3.466425	0.005702841	0.062575	49.0	101.33784174919128
3	-452.73752	13.051429	-432.80002	-480.35	120.0	480000	-9.313226e-09	1.3089795	-0.015872765	-0.04218319	3.4558704	0.0060208477	0.06801666	49.0	132.4107542037964
4	-458.5	11.1804495	-438.5	-479.15	120.0	600000	4.656613e-09	1.213084	-0.016751096	-0.040516198	3.4466116	0.0067927744	0.07155	49.0	164.1051709651947
5	-454.85623	20.256195	-418.15	-485.85	120.0	720000	-5.355105e-09	1.2282991	-0.01709171	-0.030074373	3.4329715	0.006681538	0.07331667	49.0	199.1942138671875
6	-451.825	13.013742	-431.55002	-473.25	120.0	840000	-6.9849193e-09	1.2553455	-0.017910931	-0.027608782	3.4239717	0.0067120465	0.0757	49.0	234.4503095149994
7	-451.875	14.876682	-434.5	-486.7	120.0	960000	-1.0244548e-08	1.2018838	-0.01817284	-0.024790734	3.4154553	0.006905076	0.07985	49.0	268.99935388565063
8	-452.36252	17.244993	-432.35	-488.65	120.0	1080000	-2.0954758e-09	1.2091248	-0.017903201	-0.023432955	3.402515	0.006845232	0.07720833	49.0	302.31207036972046
9	-444.925	17.916246	-412.55002	-470.7	120.0	1200000	1.3038516e-08	1.1976836	-0.018666672	-0.029463172	3.3899717	0.006845139	0.08686667	49.0	333.55834102630615
10	-455.2625	22.154366	-415.05002	-490.4	120.0	1320000	-6.2864274e-09	1.1581895	-0.019033615	-0.02830495	3.3814688	0.006763892	0.0891	49.0	365.16704058647156
11	-449.9	14.4649105	-428.05002	-471.4	120.0	1440000	5.005859e-09	1.1298124	-0.019165168	-0.026948676	3.3712168	0.0072129807	0.09215833	49.0	400.7244098186493
12	-448.775	15.198749	-419.6	-472.05002	120.0	1560000	7.450581e-09	1.1918596	-0.019185308	-0.022187263	3.3634443	0.0070882086	0.08946667	49.0	433.01125741004944
13	-448.46252	17.25141	-431.95	-479.6	120.0	1680000	-7.450581e-09	1.2444351	-0.019898709	-0.029412106	3.3489306	0.006656559	0.09320833	49.0	466.9148964881897
14	-445.50626	16.889763	-418.95	-477.2	120.0	1800000	6.9849193e-09	1.2858026	-0.020213917	-0.029746503	3.3351912	0.0070903683	0.093166664	49.0	498.7387652397156
15	-430.1875	14.780277	-406.30002	-455.9	120.0	1920000	2.7939677e-09	1.328857	-0.020857234	-0.035502896	3.3225281	0.0076200278	0.09833333	49.0	530.601523399353
16	-419.91876	22.240532	-392.45	-452.05002	120.0	2040000	5.5879354e-09	1.5538616	-0.020922229	-0.03514187	3.3064046	0.007326142	0.099825	49.0	563.7227396965027
17	-408.65625	27.239016	-371.30002	-441.0	120.0	2160000	1.6530976e-08	1.630172	-0.021172917	-0.04231973	3.286693	0.007974036	0.10041666	49.0	595.550333738327
18	-400.6875	28.932892	-368.2	-461.25	120.0	2280000	-1.8626451e-09	1.9145572	-0.021041099	-0.06991334	3.272236	0.007825464	0.1014	49.0	628.2970263957977
19	-405.45	34.701363	-323.1	-451.05002	120.0	2400000	3.7252903e-09	1.9912711	-0.021473017	-0.06633398	3.2483897	0.008299872	0.10610834	49.0	657.5412855148315
20	-391.71875	37.0324	-343.0	-445.80002	120.0	2520000	1.8626451e-09	2.1927052	-0.021641962	-0.080563605	3.2288587	0.008278184	0.09983333	49.0	687.6419887542725
