Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-65.2507	4.6106877	-51.3	-75.950005	80.0	72.0	80000	1.4156103e-07	4.263279	-0.0068186047	-3.2962987	3.4938192	0.0124087855	0.06835	49.0	17.834824085235596
1	-64.47714	3.3110604	-55.350002	-71.450005	80.0	142.0	160000	9.080395e-09	0.8804206	-0.0050257496	-0.009078883	3.483479	0.013119204	0.051075	49.0	36.31044387817383
2	-62.855793	3.7576551	-55.0	-69.8	80.0	211.0	240000	-7.21775e-09	0.8210568	-0.004857436	-0.02136612	3.4604928	0.015067676	0.0802625	41.0	53.623135805130005
3	-62.623135	3.3903544	-51.95	-68.85	80.0	278.0	320000	1.1175871e-08	0.7545296	-0.005607405	-0.015833393	3.4315047	0.015155425	0.081837505	38.0	70.35524082183838
4	-60.327778	2.578987	-51.7	-66.3	80.0	350.0	400000	9.778887e-09	0.6142694	-0.0061525367	-0.024121076	3.3823314	0.01511894	0.0818875	37.0	86.86267638206482
5	-59.572224	2.9480205	-50.4	-64.700005	80.0	422.0	480000	6.6356733e-09	0.5477251	-0.006885787	-0.020322174	3.3231025	0.015119612	0.112075	46.0	103.51509356498718
6	-57.208332	2.821753	-50.25	-64.15	80.0	494.0	560000	7.21775e-09	0.52735555	-0.0045785215	-0.00760819	3.2323225	0.015186238	0.1217625	24.0	118.66782283782959
7	-57.289577	3.043161	-48.15	-63.5	80.0	566.0	640000	2.561137e-09	0.51151526	-0.004389558	-0.008152276	3.1379826	0.0136907995	0.086925	49.0	135.52501773834229
8	-56.42917	2.4273295	-51.600002	-62.100002	80.0	638.0	720000	-8.003553e-09	0.49382943	-0.0043829754	-0.0049786754	3.058404	0.015156591	0.0634	32.0	151.31381916999817
9	-56.695137	2.5283828	-51.3	-62.4	80.0	710.0	800000	-1.5774276e-08	0.48776487	-0.0039538145	-0.005378511	2.9534814	0.015037326	0.103862494	35.0	167.22154688835144
10	-56.897224	2.2612202	-48.850002	-61.850002	80.0	782.0	880000	-1.5133992e-09	0.46482608	-0.004113594	-0.009168271	2.9169126	0.013710132	0.075025	49.0	183.98924207687378
